index,hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date
7118.0,Resort Hotel,1.0,32.0,2016.0,July,30.0,22.0,1.0,2.0,2.0,0.0,0.0,BB,PRT,Online TA,TA/TO,0.0,0.0,0.0,E,E,0.0,No Deposit,40.0,,0,Transient,79.84,0,0,Check-Out,6/14/2016
,,,,,,,,,,,,,,,,,,,,,,,,240.0,,0,Transient,37.7,0,1,Canceled,10/20/2016
4154.0,Resort Hotel,1.0,29.0,2016.0,February,8.0,20.0,0.0,1.0,2.0,0.0,0.0,HB,PRT,Online TA,TA/TO,0.0,0.0,0.0,A,A,1.0,No Deposit,134.0,,0,Transient-Party,70.0,0,0,Canceled,11/30/2015
4652.0,Resort Hotel,1.0,66.0,2016.0,March,13.0,24.0,2.0,8.0,2.0,2.0,0.0,BB,PRT,Online TA,TA/TO,0.0,0.0,0.0,G,G,0.0,No Deposit,240.0,,0,Transient,69.67,0,2,Canceled,2/3/2016
3726.0,Resort Hotel,1.0,69.0,2015.0,December,53.0,31.0,0.0,3.0,2.0,0.0,0.0,BB,PRT,Online TA,TA/TO,0.0,0.0,0.0,D,D,0.0,No Deposit,,,0,Transient,74.0,1,0,Check-Out,11/14/2015
4919.0,Resort Hotel,1.0,46.0,2016.0,April,15.0,9.0,0.0,1.0,3.0,1.0,0.0,BB,PRT,Online TA,TA/TO,0.0,0.0,0.0,H,H,0.0,No Deposit,241.0,,0,Transient,52.36,0,1,No-Show,2/20/2016
4023.0,Resort Hotel,1.0,112.0,2016.0,February,7.0,12.0,0.0,2.0,2.0,0.0,0.0,FB,PRT,Groups,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,240.0,,0,Transient,0.0,0,1,Check-Out,11/28/2015
7066.0,Resort Hotel,0.0,305.0,2016.0,July,30.0,18.0,2.0,5.0,2.0,0.0,0.0,BB,GBR,Offline TA/TO,TA/TO,0.0,0.0,0.0,D,D,0.0,No Deposit,240.0,,0,Transient,72.0,0,1,Canceled,2/12/2016
6798.0,Resort Hotel,1.0,172.0,2016.0,July,27.0,2.0,2.0,6.0,2.0,0.0,0.0,BB,PRT,Online TA,TA/TO,0.0,0.0,0.0,E,E,0.0,No Deposit,240.0,,0,Transient,46.98,0,2,Canceled,9/11/2015
8682.0,Resort Hotel,1.0,96.0,2016.0,October,42.0,9.0,2.0,1.0,2.0,0.0,0.0,BB,PRT,Groups,Corporate,0.0,0.0,0.0,A,A,0.0,No Deposit,240.0,,0,Transient,199.0,0,0,Canceled,5/4/2016
,,,,,,,,,,,,,,,,,,,,,,,,240.0,,0,Transient,55.8,0,1,Canceled,10/25/2016
3347.0,Resort Hotel,1.0,45.0,2015.0,December,49.0,5.0,2.0,1.0,2.0,0.0,0.0,Undefined,PRT,Groups,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,240.0,,0,Transient-Party,76.0,0,2,Check-Out,10/25/2015
3577.0,Resort Hotel,0.0,131.0,2015.0,December,52.0,24.0,2.0,5.0,2.0,2.0,0.0,BB,POL,Online TA,TA/TO,0.0,0.0,0.0,G,G,0.0,No Deposit,,,0,Transient,36.0,0,0,Canceled,10/26/2015
4723.0,Resort Hotel,0.0,168.0,2016.0,March,14.0,30.0,1.0,4.0,3.0,0.0,0.0,BB,GBR,Groups,Direct,0.0,0.0,0.0,A,C,2.0,No Deposit,332.0,,0,Transient-Party,52.0,0,1,Check-Out,2/11/2016
3711.0,Resort Hotel,1.0,43.0,2015.0,December,53.0,31.0,0.0,1.0,2.0,0.0,0.0,BB,PRT,Direct,Direct,0.0,0.0,0.0,D,D,0.0,No Deposit,185.0,281.0,0,Transient-Party,36.0,0,0,Check-Out,11/15/2015
7407.0,Resort Hotel,1.0,141.0,2016.0,August,33.0,7.0,4.0,10.0,2.0,2.0,0.0,BB,FRA,Online TA,TA/TO,0.0,0.0,0.0,G,G,0.0,No Deposit,,,75,Transient-Party,92.0,0,0,Check-Out,6/25/2016
5938.0,Resort Hotel,0.0,196.0,2016.0,May,21.0,16.0,2.0,5.0,2.0,0.0,0.0,BB,PRT,Offline TA/TO,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,273.0,,0,Transient-Party,69.36,0,0,Canceled,3/18/2016
7605.0,Resort Hotel,1.0,28.0,2016.0,August,34.0,16.0,0.0,3.0,2.0,0.0,0.0,BB,BRA,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,143.0,,0,Contract,91.81,0,0,Check-Out,7/12/2016
9062.0,Resort Hotel,1.0,79.0,2016.0,October,44.0,26.0,2.0,5.0,2.0,0.0,0.0,BB,PRT,Online TA,TA/TO,0.0,0.0,0.0,D,D,0.0,No Deposit,253.0,,0,Transient,66.6,0,0,Canceled,3/31/2016
4350.0,Resort Hotel,1.0,49.0,2016.0,March,10.0,5.0,2.0,2.0,1.0,0.0,0.0,HB,PRT,Groups,Direct,0.0,0.0,0.0,E,E,0.0,No Deposit,240.0,,0,Transient,29.16,0,0,Check-Out,12/27/2015
9992.0,Resort Hotel,1.0,31.0,2017.0,February,5.0,3.0,2.0,2.0,2.0,0.0,0.0,BB,BRA,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,250.0,,0,Transient,70.0,0,0,Canceled,11/4/2016
8752.0,Resort Hotel,0.0,364.0,2016.0,October,42.0,12.0,0.0,4.0,2.0,0.0,0.0,BB,GBR,Groups,Corporate,0.0,0.0,0.0,A,A,2.0,No Deposit,1.0,,0,Transient,89.0,0,0,Canceled,2/9/2016
3327.0,Resort Hotel,1.0,66.0,2015.0,December,49.0,5.0,1.0,1.0,2.0,0.0,0.0,FB,PRT,Groups,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,243.0,,0,Transient,43.93,0,0,Check-Out,10/29/2015
3394.0,Resort Hotel,1.0,44.0,2015.0,December,49.0,5.0,2.0,1.0,2.0,0.0,0.0,BB,PRT,Groups,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,,,0,Transient,47.0,0,0,Canceled,6/26/2015
3954.0,Resort Hotel,0.0,103.0,2016.0,February,7.0,9.0,0.0,2.0,2.0,0.0,0.0,HB,FRA,Groups,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,,342.0,0,Transient-Party,32.0,0,0,Check-Out,11/22/2015
8542.0,Resort Hotel,1.0,198.0,2016.0,October,41.0,5.0,2.0,5.0,2.0,0.0,0.0,BB,PRT,Offline TA/TO,TA/TO,0.0,0.0,0.0,D,D,0.0,No Deposit,240.0,,0,Transient,249.5,0,0,Canceled,5/16/2016
8409.0,Resort Hotel,1.0,339.0,2016.0,September,40.0,26.0,3.0,6.0,2.0,0.0,0.0,HB,PRT,Groups,TA/TO,0.0,0.0,0.0,A,A,0.0,Non Refund,240.0,,0,Transient,222.0,0,0,Canceled,4/27/2016
5800.0,Resort Hotel,0.0,211.0,2016.0,May,20.0,14.0,1.0,1.0,2.0,0.0,0.0,HB,DEU,Groups,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,240.0,,0,Transient,65.0,0,0,Canceled,3/18/2016
1844.0,Resort Hotel,0.0,138.0,2015.0,September,38.0,17.0,2.0,3.0,2.0,0.0,0.0,BB,GBR,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,,,0,Transient,178.33,0,2,Canceled,8/12/2015
5047.0,Resort Hotel,0.0,183.0,2016.0,April,16.0,16.0,1.0,1.0,2.0,0.0,0.0,HB,DEU,Groups,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,,,0,Transient-Party,81.0,0,0,Canceled,1/20/2016
,,,,,,,,,,,,,,,,,,,,,,,,250.0,,0,Transient,116.4,0,0,Canceled,12/6/2016
7849.0,Resort Hotel,1.0,406.0,2016.0,August,36.0,29.0,4.0,10.0,2.0,0.0,0.0,BB,PRT,Offline TA/TO,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,314.0,,0,Transient,143.2,0,0,Canceled,7/5/2016
2849.0,Resort Hotel,0.0,20.0,2015.0,November,45.0,2.0,2.0,5.0,2.0,0.0,1.0,BB,POL,Offline TA/TO,TA/TO,0.0,0.0,0.0,A,D,0.0,No Deposit,240.0,,0,Transient,58.57,0,0,Canceled,8/12/2015
7109.0,Resort Hotel,1.0,23.0,2016.0,July,30.0,22.0,0.0,1.0,2.0,0.0,0.0,BB,FRA,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,240.0,,0,Transient,95.0,0,0,Canceled,2/13/2016
3216.0,Resort Hotel,0.0,78.0,2015.0,November,47.0,21.0,0.0,1.0,2.0,0.0,0.0,BB,PRT,Corporate,Corporate,0.0,0.0,0.0,A,D,0.0,No Deposit,240.0,,0,Transient,75.0,0,2,Check-Out,10/19/2015
5730.0,Resort Hotel,1.0,236.0,2016.0,May,20.0,12.0,1.0,3.0,2.0,0.0,0.0,BB,PRT,Groups,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,273.0,,0,Transient-Party,72.45,0,0,Check-Out,4/17/2016
2787.0,Resort Hotel,1.0,155.0,2015.0,October,44.0,31.0,0.0,1.0,2.0,0.0,0.0,BB,PRT,Groups,Direct,0.0,0.0,0.0,A,A,0.0,Non Refund,240.0,,0,Transient,93.2,0,0,Check-Out,10/7/2015
8835.0,Resort Hotel,1.0,181.0,2016.0,October,43.0,16.0,2.0,1.0,2.0,0.0,0.0,BB,PRT,Groups,TA/TO,0.0,0.0,0.0,A,A,0.0,Non Refund,2.0,,0,Contract,51.85,0,0,Check-Out,9/16/2016
9751.0,Resort Hotel,1.0,156.0,2016.0,December,53.0,30.0,1.0,2.0,2.0,0.0,0.0,BB,PRT,Direct,Direct,0.0,0.0,0.0,E,E,0.0,No Deposit,240.0,,0,Transient,95.0,0,0,Canceled,10/11/2016
9482.0,Resort Hotel,1.0,183.0,2016.0,December,49.0,3.0,2.0,1.0,2.0,0.0,0.0,FB,PRT,Groups,TA/TO,0.0,0.0,0.0,A,A,0.0,Non Refund,,,0,Transient,57.6,0,0,Canceled,10/11/2016
8085.0,Resort Hotel,0.0,305.0,2016.0,September,37.0,10.0,4.0,6.0,2.0,0.0,0.0,BB,IRL,Offline TA/TO,TA/TO,0.0,0.0,0.0,D,D,0.0,No Deposit,240.0,,0,Transient,189.0,0,0,Canceled,6/19/2016
990.0,Resort Hotel,0.0,34.0,2015.0,August,33.0,9.0,2.0,2.0,2.0,0.0,0.0,BB,USA,Online TA,TA/TO,0.0,0.0,0.0,D,D,0.0,No Deposit,240.0,,0,Transient,155.0,0,0,Check-Out,7/15/2015
1777.0,Resort Hotel,0.0,156.0,2015.0,September,38.0,14.0,1.0,1.0,1.0,0.0,0.0,BB,NLD,Online TA,TA/TO,0.0,0.0,0.0,A,G,0.0,No Deposit,240.0,,0,Transient,147.6,0,1,Canceled,5/9/2015
7443.0,Resort Hotel,1.0,217.0,2016.0,August,33.0,9.0,2.0,5.0,2.0,0.0,0.0,BB,PRT,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,156.0,,0,Transient,56.72,0,0,Check-Out,6/27/2016
2693.0,Resort Hotel,1.0,51.0,2015.0,October,44.0,26.0,1.0,2.0,2.0,0.0,0.0,BB,PRT,Offline TA/TO,TA/TO,0.0,0.0,0.0,D,D,1.0,No Deposit,142.0,,0,Transient,59.2,0,0,Check-Out,10/1/2015
1807.0,Resort Hotel,0.0,5.0,2015.0,September,38.0,16.0,0.0,1.0,2.0,0.0,0.0,BB,BEL,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,240.0,,0,Transient,154.0,0,0,Check-Out,8/16/2015
6015.0,Resort Hotel,1.0,171.0,2016.0,May,21.0,20.0,4.0,10.0,2.0,0.0,0.0,BB,PRT,Online TA,TA/TO,0.0,0.0,0.0,E,E,0.0,No Deposit,,,0,Transient,122.0,0,1,Check-Out,4/29/2016
2168.0,Resort Hotel,0.0,14.0,2015.0,October,40.0,3.0,2.0,5.0,2.0,0.0,0.0,BB,IRL,Direct,Direct,0.0,0.0,0.0,G,G,0.0,No Deposit,250.0,,0,Transient-Party,127.67,0,1,Check-Out,8/31/2015
2943.0,Resort Hotel,1.0,36.0,2015.0,November,45.0,7.0,2.0,6.0,1.0,0.0,0.0,BB,PRT,Corporate,Corporate,0.0,0.0,0.0,A,A,0.0,No Deposit,240.0,,0,Transient,60.4,0,1,Check-Out,10/14/2015
1461.0,Resort Hotel,0.0,82.0,2015.0,August,36.0,30.0,2.0,5.0,2.0,0.0,0.0,BB,FRA,Online TA,TA/TO,0.0,0.0,0.0,F,F,0.0,No Deposit,240.0,,0,Transient,120.6,0,1,Canceled,6/29/2015
1888.0,Resort Hotel,0.0,128.0,2015.0,September,38.0,19.0,4.0,6.0,2.0,0.0,0.0,HB,GBR,Online TA,TA/TO,0.0,0.0,0.0,G,G,1.0,No Deposit,6.0,,0,Transient,183.45,0,1,Canceled,8/5/2015
8142.0,Resort Hotel,0.0,327.0,2016.0,September,38.0,14.0,0.0,4.0,2.0,0.0,0.0,BB,IRL,Groups,TA/TO,0.0,0.0,0.0,A,C,0.0,No Deposit,240.0,,0,Transient,202.33,0,0,Canceled,6/19/2016
4659.0,Resort Hotel,0.0,192.0,2016.0,March,13.0,25.0,1.0,2.0,2.0,0.0,0.0,BB,PRT,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,,,0,Transient-Party,73.33,0,0,Canceled,1/19/2016
8981.0,Resort Hotel,1.0,124.0,2016.0,October,43.0,22.0,2.0,2.0,2.0,0.0,0.0,BB,PRT,Groups,Corporate,0.0,0.0,0.0,E,E,1.0,No Deposit,240.0,,0,Transient,111.75,0,0,Canceled,8/2/2016
5874.0,Resort Hotel,1.0,65.0,2016.0,May,21.0,16.0,1.0,0.0,1.0,0.0,0.0,BB,CHE,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,298.0,,0,Transient-Party,86.0,0,0,Canceled,3/18/2016
2542.0,Resort Hotel,0.0,83.0,2015.0,October,43.0,21.0,0.0,3.0,2.0,0.0,0.0,BB,PRT,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,240.0,,0,Transient,132.0,1,2,Check-Out,9/17/2015
8550.0,Resort Hotel,0.0,383.0,2016.0,October,41.0,6.0,0.0,3.0,2.0,0.0,0.0,BB,GBR,Groups,TA/TO,0.0,0.0,0.0,A,E,0.0,No Deposit,240.0,,0,Transient,206.71,0,0,Canceled,6/26/2016
3398.0,Resort Hotel,1.0,149.0,2015.0,December,49.0,5.0,2.0,1.0,2.0,0.0,0.0,FB,PRT,Groups,TA/TO,0.0,0.0,0.0,A,A,0.0,Non Refund,,,0,Transient,39.0,0,0,Canceled,6/26/2015
7951.0,Resort Hotel,1.0,19.0,2016.0,September,37.0,4.0,2.0,4.0,2.0,1.0,0.0,BB,PRT,Direct,Direct,0.0,0.0,0.0,C,C,0.0,No Deposit,307.0,,0,Transient-Party,139.0,0,0,Check-Out,8/2/2016
8308.0,Resort Hotel,1.0,385.0,2016.0,September,39.0,21.0,0.0,4.0,2.0,0.0,0.0,BB,PRT,Groups,Direct,0.0,0.0,0.0,A,A,0.0,Non Refund,250.0,,0,Transient,289.9,0,0,Canceled,7/15/2016
8368.0,Resort Hotel,1.0,289.0,2016.0,September,39.0,24.0,2.0,1.0,2.0,0.0,0.0,BB,PRT,Groups,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,240.0,,0,Transient,202.33,0,1,Canceled,6/20/2016
4253.0,Resort Hotel,1.0,123.0,2016.0,February,9.0,27.0,1.0,1.0,2.0,0.0,0.0,Undefined,ESP,Groups,Direct,0.0,0.0,0.0,A,A,0.0,No Deposit,,,0,Transient,80.0,0,0,Canceled,11/9/2015
9023.0,Resort Hotel,1.0,133.0,2016.0,October,44.0,23.0,2.0,3.0,2.0,0.0,0.0,BB,GBR,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,240.0,,0,Transient,135.0,0,2,Canceled,1/28/2016
1801.0,Resort Hotel,0.0,124.0,2015.0,September,38.0,15.0,2.0,7.0,2.0,0.0,0.0,BB,GBR,Offline TA/TO,TA/TO,0.0,0.0,0.0,D,D,0.0,No Deposit,240.0,,0,Transient,164.0,0,0,Canceled,6/1/2015
6857.0,Resort Hotel,1.0,181.0,2016.0,July,28.0,7.0,2.0,5.0,1.0,0.0,0.0,BB,PRT,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,314.0,,0,Transient,109.75,0,0,Canceled,5/4/2016
3020.0,Resort Hotel,1.0,32.0,2015.0,November,46.0,11.0,0.0,4.0,1.0,0.0,0.0,BB,PRT,Corporate,Corporate,0.0,0.0,0.0,A,A,1.0,No Deposit,240.0,,0,Transient,67.0,0,1,Check-Out,10/9/2015
8952.0,Resort Hotel,1.0,4.0,2016.0,October,43.0,21.0,2.0,3.0,2.0,0.0,0.0,BB,PRT,Groups,Corporate,0.0,0.0,0.0,G,G,0.0,No Deposit,,223.0,0,Transient-Party,73.2,0,0,Check-Out,9/20/2016
3377.0,Resort Hotel,1.0,149.0,2015.0,December,49.0,5.0,2.0,1.0,2.0,0.0,0.0,FB,PRT,Groups,TA/TO,0.0,0.0,0.0,A,A,0.0,Non Refund,240.0,,0,Transient,106.0,0,2,Canceled,9/2/2015
1077.0,Resort Hotel,1.0,120.0,2015.0,August,33.0,13.0,0.0,2.0,2.0,0.0,0.0,BB,PRT,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,5.0,,0,Transient-Party,117.22,0,1,Check-Out,7/12/2015
3413.0,Resort Hotel,1.0,45.0,2015.0,December,49.0,5.0,2.0,1.0,2.0,0.0,0.0,Undefined,PRT,Groups,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,,,0,Transient,39.0,0,0,Canceled,6/26/2015
3045.0,Resort Hotel,0.0,70.0,2015.0,November,46.0,12.0,0.0,3.0,2.0,0.0,0.0,BB,ITA,Online TA,TA/TO,0.0,0.0,0.0,A,D,0.0,No Deposit,8.0,,0,Contract,44.5,0,0,Check-Out,10/12/2015
7505.0,Resort Hotel,1.0,116.0,2016.0,August,33.0,12.0,3.0,7.0,2.0,0.0,0.0,HB,ROU,Online TA,TA/TO,0.0,0.0,0.0,D,D,0.0,No Deposit,240.0,,0,Transient,77.14,0,1,Canceled,1/30/2016
3743.0,Resort Hotel,1.0,76.0,2016.0,January,1.0,1.0,1.0,2.0,2.0,0.0,0.0,BB,PRT,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,334.0,281.0,0,Group,48.0,0,0,Check-Out,11/10/2015
3311.0,Resort Hotel,1.0,66.0,2015.0,December,49.0,5.0,1.0,1.0,2.0,0.0,0.0,FB,PRT,Groups,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,241.0,,0,Transient,45.55,0,2,Canceled,10/6/2015
6276.0,Resort Hotel,1.0,179.0,2016.0,June,23.0,1.0,0.0,1.0,2.0,0.0,0.0,BB,PRT,Offline TA/TO,TA/TO,0.0,0.0,0.0,D,D,0.0,No Deposit,240.0,,0,Transient,136.0,0,1,Canceled,4/15/2016
5896.0,Resort Hotel,1.0,213.0,2016.0,May,21.0,16.0,1.0,1.0,2.0,0.0,0.0,HB,PRT,Groups,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,298.0,,0,Transient-Party,54.5,0,0,Check-Out,4/20/2016
2923.0,Resort Hotel,1.0,30.0,2015.0,November,45.0,7.0,0.0,1.0,2.0,0.0,1.0,BB,PRT,Offline TA/TO,TA/TO,0.0,0.0,0.0,E,E,0.0,No Deposit,36.0,,0,Transient,44.8,1,0,Check-Out,10/10/2015
7844.0,Resort Hotel,1.0,294.0,2016.0,August,36.0,29.0,2.0,5.0,2.0,0.0,0.0,FB,PRT,Offline TA/TO,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,,204.0,0,Transient,73.0,0,2,Canceled,7/20/2016
3901.0,Resort Hotel,1.0,12.0,2016.0,February,6.0,6.0,2.0,1.0,2.0,2.0,0.0,BB,PRT,Online TA,TA/TO,0.0,0.0,0.0,C,C,0.0,No Deposit,240.0,,0,Transient,86.0,0,2,Check-Out,11/22/2015
9843.0,Resort Hotel,1.0,1.0,2017.0,January,2.0,11.0,0.0,2.0,2.0,0.0,0.0,BB,PRT,Complementary,TA/TO,0.0,0.0,0.0,A,D,0.0,No Deposit,240.0,,0,Transient,58.0,0,0,Canceled,10/17/2016
6614.0,Resort Hotel,0.0,306.0,2016.0,June,26.0,20.0,2.0,5.0,2.0,0.0,0.0,HB,GBR,Offline TA/TO,TA/TO,0.0,0.0,0.0,A,A,1.0,No Deposit,315.0,,0,Transient-Party,70.0,0,0,Canceled,5/6/2016
,,,,,,,,,,,,,,,,,,,,,,,,240.0,,0,Transient,42.0,0,0,Canceled,11/30/2016
7209.0,Resort Hotel,0.0,147.0,2016.0,July,31.0,27.0,2.0,6.0,2.0,0.0,0.0,HB,PRT,Direct,Direct,0.0,0.0,0.0,E,E,0.0,No Deposit,240.0,,0,Transient-Party,113.0,1,2,Check-Out,6/18/2016
4731.0,Resort Hotel,0.0,168.0,2016.0,March,14.0,30.0,1.0,4.0,2.0,0.0,0.0,BB,GBR,Groups,Direct,0.0,0.0,0.0,A,A,1.0,No Deposit,196.0,,0,Transient,30.0,0,0,Canceled,2/4/2016
2192.0,Resort Hotel,1.0,170.0,2015.0,October,41.0,4.0,4.0,8.0,2.0,0.0,0.0,BB,CN,Groups,TA/TO,0.0,0.0,0.0,A,A,0.0,Non Refund,240.0,,0,Transient,164.0,0,2,Canceled,7/6/2015
9186.0,Resort Hotel,1.0,378.0,2016.0,November,45.0,1.0,0.0,2.0,2.0,0.0,0.0,BB,PRT,Groups,TA/TO,0.0,0.0,0.0,A,A,0.0,Non Refund,253.0,,0,Transient-Party,87.0,0,3,Check-Out,10/3/2016
3284.0,Resort Hotel,0.0,45.0,2015.0,December,49.0,3.0,0.0,2.0,2.0,0.0,0.0,BB,GBR,Online TA,TA/TO,0.0,0.0,0.0,D,D,0.0,No Deposit,250.0,,0,Transient,75.0,0,1,Check-Out,10/22/2015
8601.0,Resort Hotel,1.0,94.0,2016.0,October,41.0,6.0,2.0,5.0,2.0,2.0,0.0,BB,IRL,Online TA,TA/TO,0.0,0.0,0.0,G,G,0.0,No Deposit,240.0,,0,Transient,135.0,0,0,Canceled,6/16/2016
5733.0,Resort Hotel,1.0,236.0,2016.0,May,20.0,12.0,1.0,3.0,2.0,0.0,0.0,BB,PRT,Groups,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,240.0,,0,Transient,79.0,0,0,Canceled,3/22/2016
2619.0,Resort Hotel,0.0,163.0,2015.0,October,43.0,23.0,1.0,2.0,1.0,0.0,0.0,BB,GBR,Online TA,TA/TO,0.0,0.0,0.0,A,C,0.0,No Deposit,142.0,,0,Contract,80.63,0,0,Check-Out,10/1/2015
9648.0,Resort Hotel,1.0,53.0,2016.0,December,52.0,23.0,1.0,2.0,2.0,0.0,0.0,BB,ESP,Online TA,TA/TO,0.0,0.0,0.0,D,D,1.0,No Deposit,240.0,,0,Transient,63.67,0,1,Canceled,9/26/2016
6366.0,Resort Hotel,1.0,256.0,2016.0,June,24.0,5.0,4.0,6.0,2.0,1.0,0.0,BB,PRT,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,240.0,,0,Transient,90.0,0,1,Canceled,4/16/2016
,,,,,,,,,,,,,,,,,,,,,,,,240.0,,0,Transient,37.8,0,0,Canceled,10/1/2016
,,,,,,,,,,,,,,,,,,,,,,,,240.0,,0,Transient,37.8,0,0,Canceled,5/20/2016
1212.0,Resort Hotel,0.0,10.0,2015.0,August,34.0,18.0,2.0,5.0,2.0,1.0,0.0,BB,PRT,Direct,Direct,0.0,0.0,0.0,A,A,0.0,No Deposit,240.0,,0,Transient,121.33,0,1,Check-Out,7/19/2015
8467.0,Resort Hotel,1.0,231.0,2016.0,September,40.0,30.0,1.0,2.0,2.0,0.0,0.0,BB,PRT,Offline TA/TO,TA/TO,0.0,0.0,0.0,A,A,0.0,Non Refund,240.0,,0,Transient,180.57,0,1,Canceled,6/22/2016
2048.0,Resort Hotel,0.0,54.0,2015.0,September,40.0,29.0,2.0,5.0,2.0,0.0,0.0,BB,IRL,Offline TA/TO,TA/TO,0.0,0.0,0.0,D,D,0.0,No Deposit,,,0,Transient,146.3,0,1,Check-Out,8/29/2015
6759.0,Resort Hotel,1.0,78.0,2016.0,June,27.0,30.0,0.0,3.0,2.0,2.0,0.0,BB,ESP,Online TA,TA/TO,0.0,0.0,0.0,G,G,0.0,No Deposit,240.0,,0,Transient,49.0,0,0,Canceled,4/4/2016
8663.0,Resort Hotel,1.0,16.0,2016.0,October,42.0,9.0,2.0,0.0,2.0,0.0,0.0,BB,PRT,Groups,Corporate,0.0,0.0,0.0,A,A,0.0,No Deposit,240.0,,0,Transient,81.0,0,1,Canceled,2/4/2016
4491.0,Resort Hotel,1.0,99.0,2016.0,March,13.0,20.0,2.0,3.0,3.0,1.0,0.0,BB,PRT,Online TA,TA/TO,0.0,0.0,0.0,H,H,0.0,No Deposit,,,0,Transient,276.6,0,0,Canceled,11/17/2015
8117.0,Resort Hotel,1.0,69.0,2016.0,September,38.0,12.0,1.0,2.0,2.0,2.0,0.0,BB,RUS,Online TA,TA/TO,0.0,0.0,0.0,G,G,0.0,No Deposit,240.0,,0,Transient,221.0,0,0,Canceled,7/12/2016
1125.0,Resort Hotel,0.0,72.0,2015.0,August,33.0,15.0,2.0,3.0,3.0,0.0,0.0,BB,ESP,Offline TA/TO,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,240.0,,0,Transient,88.2,0,1,Check-Out,7/16/2015
7043.0,Resort Hotel,1.0,165.0,2016.0,July,30.0,17.0,4.0,6.0,2.0,0.0,0.0,BB,PRT,Online TA,TA/TO,0.0,0.0,0.0,E,E,0.0,No Deposit,96.0,,0,Transient,110.0,0,0,Canceled,12/1/2015
5994.0,Resort Hotel,0.0,304.0,2016.0,May,21.0,19.0,2.0,5.0,2.0,0.0,0.0,BB,GBR,Offline TA/TO,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,,,0,Transient-Party,85.33,0,0,Check-Out,4/25/2016
9706.0,Resort Hotel,1.0,12.0,2016.0,December,53.0,27.0,0.0,1.0,1.0,0.0,0.0,BB,PRT,Direct,Direct,0.0,0.0,0.0,A,A,1.0,No Deposit,241.0,,0,Transient,92.4,0,2,No-Show,10/21/2016
8059.0,Resort Hotel,0.0,358.0,2016.0,September,37.0,8.0,4.0,10.0,2.0,0.0,0.0,BB,GBR,Offline TA/TO,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,196.0,,0,Transient-Party,177.5,0,2,Canceled,2/9/2016
9655.0,Resort Hotel,1.0,88.0,2016.0,December,52.0,23.0,2.0,3.0,2.0,0.0,0.0,BB,PRT,Offline TA/TO,TA/TO,0.0,0.0,0.0,A,D,0.0,No Deposit,240.0,,0,Transient,58.0,0,0,Canceled,6/24/2016
8298.0,Resort Hotel,1.0,197.0,2016.0,September,39.0,21.0,2.0,5.0,2.0,0.0,0.0,BB,PRT,Groups,TA/TO,0.0,0.0,0.0,D,D,0.0,Non Refund,240.0,,0,Transient,263.0,0,0,Canceled,6/17/2016
